name,htype,milk,milking_nb,(Tr_col / milking_nb) / 30,monthsnbMois,nbAnnee
Troupeau340,minifarm,1590.0,12.0,4.416666666666667,January,0
Troupeau376,small,4.0,1.0,0.06666666666666667,January,0
Troupeau438,medium,94.0,7.0,0.44761904761904764,January,0
Troupeau498,medium,147.0,7.0,0.35,January,0
Troupeau594,medium,94.0,7.0,0.22380952380952382,January,0
Troupeau603,small,8.0,1.0,0.13333333333333333,January,0
Troupeau0,minifarm,870.0,12.0,1.2083333333333333,February,0
Troupeau2,minifarm,1410.0,12.0,1.9583333333333333,February,0
Troupeau8,minifarm,1230.0,12.0,1.7083333333333333,February,0
Troupeau26,minifarm,1590.0,12.0,2.2083333333333335,February,0
Troupeau81,minifarm,1770.0,12.0,2.4583333333333335,February,0
Troupeau110,minifarm,870.0,12.0,1.2083333333333333,February,0
Troupeau130,minifarm,870.0,12.0,2.4166666666666665,February,0
Troupeau142,minifarm,1770.0,12.0,4.916666666666667,February,0
Troupeau152,minifarm,1230.0,12.0,1.7083333333333333,February,0
Troupeau156,minifarm,1410.0,12.0,3.9166666666666665,February,0
Troupeau157,minifarm,1590.0,12.0,2.2083333333333335,February,0
Troupeau158,minifarm,1050.0,12.0,1.4583333333333333,February,0
Troupeau210,minifarm,1590.0,12.0,2.2083333333333335,February,0
Troupeau213,minifarm,1770.0,12.0,4.916666666666667,February,0
Troupeau218,minifarm,1410.0,12.0,1.9583333333333333,February,0
Troupeau224,minifarm,1590.0,12.0,2.2083333333333335,February,0
Troupeau225,minifarm,1770.0,12.0,2.4583333333333335,February,0
Troupeau231,minifarm,1590.0,12.0,4.416666666666667,February,0
Troupeau252,minifarm,1410.0,12.0,1.9583333333333333,February,0
Troupeau261,minifarm,870.0,12.0,1.2083333333333333,February,0
Troupeau265,minifarm,1410.0,12.0,1.9583333333333333,February,0
Troupeau272,minifarm,1770.0,12.0,4.916666666666667,February,0
Troupeau273,minifarm,870.0,12.0,1.2083333333333333,February,0
Troupeau274,minifarm,1770.0,12.0,2.4583333333333335,February,0
Troupeau299,minifarm,1050.0,12.0,1.4583333333333333,February,0
Troupeau302,minifarm,1230.0,12.0,3.4166666666666665,February,0
Troupeau305,minifarm,1410.0,12.0,1.9583333333333333,February,0
Troupeau309,medium,304.0,7.0,1.4476190476190476,February,0
Troupeau312,minifarm,1410.0,12.0,1.9583333333333333,February,0
Troupeau324,minifarm,1230.0,12.0,3.4166666666666665,February,0
Troupeau330,medium,252.0,7.0,1.2,February,0
Troupeau340,minifarm,1770.0,12.0,4.916666666666667,February,0
Troupeau544,medium,147.0,7.0,0.7,February,0
Troupeau594,medium,147.0,7.0,0.35,February,0
Troupeau603,small,19.0,1.0,0.31666666666666665,February,0
Troupeau0,minifarm,1590.0,12.0,2.2083333333333335,March,0
Troupeau2,minifarm,1590.0,12.0,2.2083333333333335,March,0
Troupeau8,minifarm,1050.0,12.0,1.4583333333333333,March,0
Troupeau26,minifarm,870.0,12.0,1.2083333333333333,March,0
Troupeau30,small,12.0,1.0,0.4,March,0
Troupeau81,minifarm,870.0,12.0,1.2083333333333333,March,0
Troupeau110,minifarm,1230.0,12.0,1.7083333333333333,March,0
Troupeau130,minifarm,1230.0,12.0,3.4166666666666665,March,0
Troupeau142,minifarm,1050.0,12.0,2.9166666666666665,March,0
Troupeau152,minifarm,1230.0,12.0,1.7083333333333333,March,0
Troupeau156,minifarm,1590.0,12.0,4.416666666666667,March,0
Troupeau157,minifarm,1770.0,12.0,2.4583333333333335,March,0
Troupeau158,minifarm,870.0,12.0,1.2083333333333333,March,0
Troupeau210,minifarm,1770.0,12.0,2.4583333333333335,March,0
Troupeau213,minifarm,1410.0,12.0,3.9166666666666665,March,0
Troupeau218,minifarm,1770.0,12.0,2.4583333333333335,March,0
Troupeau224,minifarm,1230.0,12.0,1.7083333333333333,March,0
Troupeau225,minifarm,1590.0,12.0,2.2083333333333335,March,0
Troupeau231,minifarm,1230.0,12.0,3.4166666666666665,March,0
Troupeau252,minifarm,870.0,12.0,1.2083333333333333,March,0
Troupeau261,minifarm,1770.0,12.0,2.4583333333333335,March,0
Troupeau265,minifarm,1230.0,12.0,1.7083333333333333,March,0
Troupeau272,minifarm,870.0,12.0,2.4166666666666665,March,0
Troupeau273,minifarm,1230.0,12.0,1.7083333333333333,March,0
Troupeau274,minifarm,1050.0,12.0,1.4583333333333333,March,0
Troupeau298,small,15.0,1.0,0.5,March,0
Troupeau299,minifarm,1770.0,12.0,2.4583333333333335,March,0
Troupeau302,minifarm,1410.0,12.0,3.9166666666666665,March,0
Troupeau305,minifarm,1590.0,12.0,2.2083333333333335,March,0
Troupeau309,medium,42.0,7.0,0.2,March,0
Troupeau312,minifarm,870.0,12.0,1.2083333333333333,March,0
Troupeau324,minifarm,1230.0,12.0,3.4166666666666665,March,0
Troupeau340,minifarm,1050.0,12.0,2.9166666666666665,March,0
Troupeau594,medium,94.0,7.0,0.22380952380952382,March,0
Troupeau0,minifarm,870.0,12.0,1.2083333333333333,April,0
Troupeau2,minifarm,1410.0,12.0,1.9583333333333333,April,0
Troupeau8,minifarm,1230.0,12.0,1.7083333333333333,April,0
Troupeau26,minifarm,1050.0,12.0,1.4583333333333333,April,0
Troupeau81,minifarm,1590.0,12.0,2.2083333333333335,April,0
Troupeau110,minifarm,870.0,12.0,1.2083333333333333,April,0
Troupeau130,minifarm,870.0,12.0,2.4166666666666665,April,0
Troupeau142,minifarm,1050.0,12.0,2.9166666666666665,April,0
Troupeau152,minifarm,870.0,12.0,1.2083333333333333,April,0
Troupeau156,minifarm,1410.0,12.0,3.9166666666666665,April,0
Troupeau157,minifarm,1230.0,12.0,1.7083333333333333,April,0
Troupeau158,minifarm,870.0,12.0,1.2083333333333333,April,0
Troupeau210,minifarm,1050.0,12.0,1.4583333333333333,April,0
Troupeau213,minifarm,1590.0,12.0,4.416666666666667,April,0
Troupeau218,minifarm,1590.0,12.0,2.2083333333333335,April,0
Troupeau224,minifarm,870.0,12.0,1.2083333333333333,April,0
Troupeau225,minifarm,870.0,12.0,1.2083333333333333,April,0
Troupeau231,minifarm,1410.0,12.0,3.9166666666666665,April,0
Troupeau252,minifarm,870.0,12.0,1.2083333333333333,April,0
Troupeau261,minifarm,1590.0,12.0,2.2083333333333335,April,0
Troupeau265,minifarm,1410.0,12.0,1.9583333333333333,April,0
Troupeau272,minifarm,870.0,12.0,2.4166666666666665,April,0
Troupeau273,minifarm,1410.0,12.0,1.9583333333333333,April,0
Troupeau274,minifarm,870.0,12.0,1.2083333333333333,April,0
Troupeau299,minifarm,870.0,12.0,1.2083333333333333,April,0
Troupeau302,minifarm,1590.0,12.0,4.416666666666667,April,0
Troupeau305,minifarm,1050.0,12.0,1.4583333333333333,April,0
Troupeau312,minifarm,1410.0,12.0,1.9583333333333333,April,0
Troupeau324,minifarm,1050.0,12.0,2.9166666666666665,April,0
Troupeau340,minifarm,1050.0,12.0,2.9166666666666665,April,0
Troupeau544,medium,79.0,3.0,0.8777777777777778,April,0
Troupeau0,minifarm,870.0,12.0,1.2083333333333333,May,0
Troupeau2,minifarm,1230.0,12.0,1.7083333333333333,May,0
Troupeau8,minifarm,1770.0,12.0,2.4583333333333335,May,0
Troupeau26,minifarm,1230.0,12.0,1.7083333333333333,May,0
Troupeau81,minifarm,870.0,12.0,1.2083333333333333,May,0
Troupeau102,medium,34.0,3.0,0.1888888888888889,May,0
Troupeau110,minifarm,1770.0,12.0,2.4583333333333335,May,0
Troupeau130,minifarm,1590.0,12.0,4.416666666666667,May,0
Troupeau142,minifarm,1770.0,12.0,4.916666666666667,May,0
Troupeau152,minifarm,1230.0,12.0,1.7083333333333333,May,0
Troupeau156,minifarm,1050.0,12.0,2.9166666666666665,May,0
Troupeau157,minifarm,1230.0,12.0,1.7083333333333333,May,0
Troupeau158,minifarm,870.0,12.0,1.2083333333333333,May,0
Troupeau210,minifarm,1050.0,12.0,1.4583333333333333,May,0
Troupeau213,minifarm,1050.0,12.0,2.9166666666666665,May,0
Troupeau218,minifarm,1050.0,12.0,1.4583333333333333,May,0
Troupeau224,minifarm,1410.0,12.0,1.9583333333333333,May,0
Troupeau225,minifarm,1230.0,12.0,1.7083333333333333,May,0
Troupeau231,minifarm,1770.0,12.0,4.916666666666667,May,0
Troupeau252,minifarm,870.0,12.0,1.2083333333333333,May,0
Troupeau261,minifarm,1230.0,12.0,1.7083333333333333,May,0
Troupeau265,minifarm,1050.0,12.0,1.4583333333333333,May,0
Troupeau272,minifarm,1230.0,12.0,3.4166666666666665,May,0
Troupeau273,minifarm,1050.0,12.0,1.4583333333333333,May,0
Troupeau274,minifarm,1050.0,12.0,1.4583333333333333,May,0
Troupeau299,minifarm,870.0,12.0,1.2083333333333333,May,0
Troupeau302,minifarm,1230.0,12.0,3.4166666666666665,May,0
Troupeau305,minifarm,1050.0,12.0,1.4583333333333333,May,0
Troupeau312,minifarm,1410.0,12.0,1.9583333333333333,May,0
Troupeau324,minifarm,1770.0,12.0,4.916666666666667,May,0
Troupeau340,minifarm,1230.0,12.0,3.4166666666666665,May,0
Troupeau0,minifarm,1050.0,12.0,1.4583333333333333,June,0
Troupeau2,minifarm,1230.0,12.0,1.7083333333333333,June,0
Troupeau8,minifarm,1230.0,12.0,1.7083333333333333,June,0
Troupeau26,minifarm,1410.0,12.0,1.9583333333333333,June,0
Troupeau81,minifarm,1050.0,12.0,1.4583333333333333,June,0
Troupeau102,medium,23.0,3.0,0.1277777777777778,June,0
Troupeau110,minifarm,1770.0,12.0,2.4583333333333335,June,0
Troupeau130,minifarm,1230.0,12.0,3.4166666666666665,June,0
Troupeau142,minifarm,1230.0,12.0,3.4166666666666665,June,0
Troupeau152,minifarm,1230.0,12.0,1.7083333333333333,June,0
Troupeau156,minifarm,870.0,12.0,2.4166666666666665,June,0
Troupeau157,minifarm,1770.0,12.0,2.4583333333333335,June,0
Troupeau158,minifarm,1590.0,12.0,2.2083333333333335,June,0
Troupeau210,minifarm,1410.0,12.0,1.9583333333333333,June,0
Troupeau213,minifarm,1770.0,12.0,4.916666666666667,June,0
Troupeau218,minifarm,1770.0,12.0,2.4583333333333335,June,0
Troupeau224,minifarm,1230.0,12.0,1.7083333333333333,June,0
Troupeau225,minifarm,1770.0,12.0,2.4583333333333335,June,0
Troupeau231,minifarm,870.0,12.0,2.4166666666666665,June,0
Troupeau252,minifarm,1230.0,12.0,1.7083333333333333,June,0
Troupeau261,minifarm,1050.0,12.0,1.4583333333333333,June,0
Troupeau265,minifarm,1770.0,12.0,2.4583333333333335,June,0
Troupeau272,minifarm,1410.0,12.0,3.9166666666666665,June,0
Troupeau273,minifarm,1050.0,12.0,1.4583333333333333,June,0
Troupeau274,minifarm,1410.0,12.0,1.9583333333333333,June,0
Troupeau299,minifarm,1410.0,12.0,1.9583333333333333,June,0
Troupeau302,minifarm,1050.0,12.0,2.9166666666666665,June,0
Troupeau305,minifarm,1050.0,12.0,1.4583333333333333,June,0
Troupeau312,minifarm,1050.0,12.0,1.4583333333333333,June,0
Troupeau324,minifarm,1590.0,12.0,4.416666666666667,June,0
Troupeau340,minifarm,870.0,12.0,2.4166666666666665,June,0
Troupeau544,medium,68.0,3.0,0.7555555555555556,June,0
Troupeau594,medium,57.0,3.0,0.31666666666666665,June,0
Troupeau0,minifarm,1770.0,12.0,2.4583333333333335,July,1
Troupeau2,minifarm,1770.0,12.0,2.4583333333333335,July,1
Troupeau5,large,167.0,11.0,0.25303030303030305,July,1
Troupeau8,minifarm,870.0,12.0,1.2083333333333333,July,1
Troupeau26,minifarm,1770.0,12.0,2.4583333333333335,July,1
Troupeau44,medium,95.0,3.0,0.5277777777777778,July,1
Troupeau81,minifarm,1590.0,12.0,2.2083333333333335,July,1
Troupeau89,large,126.0,11.0,0.19090909090909092,July,1
Troupeau102,medium,16.0,3.0,0.08888888888888888,July,1
Troupeau107,large,414.0,11.0,0.6272727272727272,July,1
Troupeau110,minifarm,1770.0,12.0,2.4583333333333335,July,1
Troupeau130,minifarm,1590.0,12.0,4.416666666666667,July,1
Troupeau142,minifarm,1230.0,12.0,3.4166666666666665,July,1
Troupeau152,minifarm,1410.0,12.0,1.9583333333333333,July,1
Troupeau156,minifarm,1770.0,12.0,4.916666666666667,July,1
Troupeau157,minifarm,1230.0,12.0,1.7083333333333333,July,1
Troupeau158,minifarm,1410.0,12.0,1.9583333333333333,July,1
Troupeau183,large,291.0,11.0,0.44090909090909086,July,1
Troupeau186,medium,61.0,3.0,0.33888888888888885,July,1
Troupeau210,minifarm,870.0,12.0,1.2083333333333333,July,1
Troupeau213,minifarm,1050.0,12.0,2.9166666666666665,July,1
Troupeau214,medium,50.0,3.0,0.2777777777777778,July,1
Troupeau218,minifarm,1590.0,12.0,2.2083333333333335,July,1
Troupeau224,minifarm,1230.0,12.0,1.7083333333333333,July,1
Troupeau225,minifarm,1590.0,12.0,2.2083333333333335,July,1
Troupeau231,minifarm,1770.0,12.0,4.916666666666667,July,1
Troupeau248,large,43.0,11.0,0.06515151515151515,July,1
Troupeau252,minifarm,870.0,12.0,1.2083333333333333,July,1
Troupeau261,minifarm,870.0,12.0,1.2083333333333333,July,1
Troupeau265,minifarm,1410.0,12.0,1.9583333333333333,July,1
Troupeau272,minifarm,1590.0,12.0,4.416666666666667,July,1
Troupeau273,minifarm,1590.0,12.0,2.2083333333333335,July,1
Troupeau274,minifarm,1590.0,12.0,2.2083333333333335,July,1
Troupeau285,medium,72.0,3.0,0.8,July,1
Troupeau287,medium,61.0,3.0,0.33888888888888885,July,1
Troupeau295,medium,61.0,3.0,0.33888888888888885,July,1
Troupeau299,minifarm,1410.0,12.0,1.9583333333333333,July,1
Troupeau300,medium,95.0,3.0,0.5277777777777778,July,1
Troupeau302,minifarm,1230.0,12.0,3.4166666666666665,July,1
Troupeau305,minifarm,1050.0,12.0,1.4583333333333333,July,1
Troupeau312,minifarm,1230.0,12.0,1.7083333333333333,July,1
Troupeau321,medium,61.0,3.0,0.33888888888888885,July,1
Troupeau324,minifarm,1770.0,12.0,4.916666666666667,July,1
Troupeau331,large,249.0,11.0,0.37727272727272726,July,1
Troupeau334,medium,95.0,3.0,0.5277777777777778,July,1
Troupeau340,minifarm,870.0,12.0,2.4166666666666665,July,1
Troupeau354,large,456.0,11.0,0.6909090909090909,July,1
Troupeau356,large,414.0,11.0,1.2545454545454544,July,1
Troupeau365,medium,95.0,3.0,0.5277777777777778,July,1
Troupeau368,large,208.0,11.0,0.6303030303030304,July,1
Troupeau394,large,84.0,11.0,0.1272727272727273,July,1
Troupeau438,medium,39.0,3.0,0.43333333333333335,July,1
Troupeau498,medium,39.0,3.0,0.21666666666666667,July,1
Troupeau500,large,332.0,11.0,0.503030303030303,July,1
Troupeau550,medium,39.0,3.0,0.21666666666666667,July,1
Troupeau594,medium,39.0,3.0,0.21666666666666667,July,1
Troupeau597,large,332.0,11.0,0.503030303030303,July,1
Troupeau606,large,84.0,11.0,0.1272727272727273,July,1
Troupeau0,minifarm,1410.0,12.0,1.9583333333333333,August,1
Troupeau2,minifarm,1590.0,12.0,2.2083333333333335,August,1
Troupeau3,small,5.0,2.0,0.04166666666666666,August,1
Troupeau5,large,1737.0,35.0,0.8271428571428571,August,1
Troupeau8,minifarm,1050.0,12.0,1.4583333333333333,August,1
Troupeau26,minifarm,870.0,12.0,1.2083333333333333,August,1
Troupeau30,small,20.0,2.0,0.3333333333333333,August,1
Troupeau44,medium,472.0,11.0,0.7151515151515151,August,1
Troupeau46,large,1606.0,35.0,0.7647619047619048,August,1
Troupeau81,minifarm,1410.0,12.0,1.9583333333333333,August,1
Troupeau87,small,5.0,2.0,0.04166666666666666,August,1
Troupeau89,large,556.0,35.0,0.26476190476190475,August,1
Troupeau90,medium,100.0,11.0,0.15151515151515152,August,1
Troupeau102,medium,100.0,11.0,0.15151515151515152,August,1
Troupeau103,small,5.0,2.0,0.04166666666666666,August,1
Troupeau107,large,949.0,35.0,0.4519047619047619,August,1
Troupeau110,minifarm,1230.0,12.0,1.7083333333333333,August,1
Troupeau123,small,5.0,2.0,0.08333333333333333,August,1
Troupeau130,minifarm,1230.0,12.0,3.4166666666666665,August,1
Troupeau142,minifarm,1410.0,12.0,3.9166666666666665,August,1
Troupeau152,minifarm,1590.0,12.0,2.2083333333333335,August,1
Troupeau156,minifarm,1590.0,12.0,4.416666666666667,August,1
Troupeau157,minifarm,1590.0,12.0,2.2083333333333335,August,1
Troupeau158,minifarm,1590.0,12.0,2.2083333333333335,August,1
Troupeau183,large,1737.0,35.0,0.8271428571428571,August,1
Troupeau186,medium,348.0,11.0,0.5272727272727272,August,1
Troupeau195,small,5.0,2.0,0.08333333333333333,August,1
Troupeau197,large,424.0,35.0,0.2019047619047619,August,1
Troupeau204,small,5.0,2.0,0.04166666666666666,August,1
Troupeau209,small,43.0,2.0,0.35833333333333334,August,1
Troupeau210,minifarm,1050.0,12.0,1.4583333333333333,August,1
Troupeau213,minifarm,1230.0,12.0,3.4166666666666665,August,1
Troupeau214,medium,100.0,11.0,0.15151515151515152,August,1
Troupeau218,minifarm,1050.0,12.0,1.4583333333333333,August,1
Troupeau224,minifarm,1050.0,12.0,1.4583333333333333,August,1
Troupeau225,minifarm,1410.0,12.0,1.9583333333333333,August,1
Troupeau231,minifarm,870.0,12.0,2.4166666666666665,August,1
Troupeau232,medium,100.0,11.0,0.15151515151515152,August,1
Troupeau248,large,424.0,35.0,0.2019047619047619,August,1
Troupeau252,minifarm,1050.0,12.0,1.4583333333333333,August,1
Troupeau259,medium,100.0,11.0,0.15151515151515152,August,1
Troupeau261,minifarm,1230.0,12.0,1.7083333333333333,August,1
Troupeau265,minifarm,1410.0,12.0,1.9583333333333333,August,1
Troupeau272,minifarm,1230.0,12.0,3.4166666666666665,August,1
Troupeau273,minifarm,1410.0,12.0,1.9583333333333333,August,1
Troupeau274,minifarm,1770.0,12.0,2.4583333333333335,August,1
Troupeau285,medium,678.0,11.0,2.0545454545454542,August,1
Troupeau286,large,424.0,35.0,0.2019047619047619,August,1
Troupeau287,medium,554.0,11.0,0.8393939393939395,August,1
Troupeau294,small,28.0,2.0,0.4666666666666667,August,1
Troupeau295,medium,307.0,11.0,0.46515151515151515,August,1
Troupeau298,small,50.0,2.0,0.8333333333333334,August,1
Troupeau299,minifarm,870.0,12.0,1.2083333333333333,August,1
Troupeau300,medium,183.0,11.0,0.2772727272727273,August,1
Troupeau302,minifarm,1410.0,12.0,3.9166666666666665,August,1
Troupeau305,minifarm,1050.0,12.0,1.4583333333333333,August,1
Troupeau309,medium,183.0,11.0,0.5545454545454546,August,1
Troupeau312,minifarm,870.0,12.0,1.2083333333333333,August,1
Troupeau321,medium,637.0,11.0,0.9651515151515151,August,1
Troupeau324,minifarm,1410.0,12.0,3.9166666666666665,August,1
Troupeau329,medium,100.0,11.0,0.30303030303030304,August,1
Troupeau330,medium,678.0,11.0,2.0545454545454542,August,1
Troupeau331,large,556.0,35.0,0.26476190476190475,August,1
Troupeau333,small,5.0,2.0,0.04166666666666666,August,1
Troupeau334,medium,472.0,11.0,0.7151515151515151,August,1
Troupeau338,small,5.0,2.0,0.04166666666666666,August,1
Troupeau340,minifarm,1770.0,12.0,4.916666666666667,August,1
Troupeau350,medium,100.0,11.0,0.30303030303030304,August,1
Troupeau354,large,424.0,35.0,0.2019047619047619,August,1
Troupeau356,large,1737.0,35.0,1.6542857142857141,August,1
Troupeau365,medium,472.0,11.0,0.7151515151515151,August,1
Troupeau368,large,424.0,35.0,0.4038095238095238,August,1
Troupeau370,medium,100.0,11.0,0.15151515151515152,August,1
Troupeau376,small,5.0,2.0,0.04166666666666666,August,1
Troupeau384,small,5.0,2.0,0.04166666666666666,August,1
Troupeau385,medium,100.0,11.0,0.15151515151515152,August,1
Troupeau394,large,424.0,35.0,0.2019047619047619,August,1
Troupeau399,medium,100.0,11.0,0.30303030303030304,August,1
Troupeau404,large,424.0,35.0,0.4038095238095238,August,1
Troupeau423,medium,100.0,11.0,0.15151515151515152,August,1
Troupeau429,large,424.0,35.0,0.4038095238095238,August,1
Troupeau431,large,424.0,35.0,0.2019047619047619,August,1
Troupeau433,small,5.0,2.0,0.04166666666666666,August,1
